,id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
13984,17161,22,54000,RENT,4.0,MEDICAL,B,3000,11.99,0.06,N,3,1
13985,13652,23,50000,MORTGAGE,7.0,EDUCATION,B,10000,11.71,0.2,N,4,0
13986,40033,28,69000,RENT,8.0,VENTURE,B,15000,11.71,0.22,N,8,1
13987,55488,35,148000,RENT,6.0,DEBTCONSOLIDATION,D,25000,16.02,0.17,N,7,1
13988,56283,22,45000,RENT,6.0,MEDICAL,B,6000,10.59,0.13,N,2,0
13989,48932,23,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,7500,13.99,0.14,N,4,1
13990,52759,26,34000,RENT,11.0,PERSONAL,D,6000,15.21,0.18,N,4,0
13991,27658,27,27000,RENT,1.0,EDUCATION,F,10000,19.04,0.41,Y,6,1
13992,44418,27,33000,RENT,5.0,MEDICAL,B,12250,10.74,0.37,N,5,1
13993,42795,24,26400,RENT,3.0,EDUCATION,B,3500,11.49,0.13,N,3,1
13994,19867,23,59004,RENT,3.0,EDUCATION,B,8000,11.83,0.14,N,3,1
13995,51596,26,12000,RENT,0.0,DEBTCONSOLIDATION,C,4000,15.23,0.33,N,2,1
13996,9732,23,30000,RENT,6.0,MEDICAL,C,10000,13.49,0.33,Y,4,1
13997,13842,23,50000,RENT,0.0,DEBTCONSOLIDATION,A,3000,8.59,0.06,N,4,0
13998,11785,29,120000,RENT,3.0,DEBTCONSOLIDATION,A,20000,7.14,0.17,N,6,0
13999,18163,22,54000,RENT,2.0,PERSONAL,D,5000,15.31,0.09,Y,4,1
14000,55970,24,47340,RENT,2.0,MEDICAL,C,3500,13.35,0.07,N,2,0
14001,40299,25,67000,MORTGAGE,9.0,MEDICAL,E,10000,17.93,0.15,N,2,1
14002,35854,42,46500,RENT,4.0,EDUCATION,B,6000,10.65,0.13,N,14,0
14003,16473,27,42000,RENT,3.0,HOMEIMPROVEMENT,A,5000,7.49,0.12,N,7,1
14004,58576,26,36000,RENT,5.0,PERSONAL,B,12000,9.91,0.33,N,4,1
14005,23451,22,44400,RENT,3.0,VENTURE,A,5400,9.32,0.13,N,3,0
14006,48911,23,54000,MORTGAGE,1.0,EDUCATION,C,10000,14.27,0.19,N,2,1
14007,1367,24,120000,RENT,4.0,PERSONAL,A,10000,7.88,0.08,N,3,0
14008,20072,22,25000,RENT,1.0,DEBTCONSOLIDATION,B,1600,10.25,0.06,N,2,0
14009,19799,29,30000,RENT,0.0,MEDICAL,D,4200,14.11,0.14,N,7,1
14010,51505,30,54000,RENT,1.0,DEBTCONSOLIDATION,D,10000,14.74,0.19,Y,9,1
14011,53812,24,35000,RENT,8.0,VENTURE,C,10000,13.48,0.29,N,3,0
14012,45509,26,42996,RENT,3.0,HOMEIMPROVEMENT,D,7000,12.84,0.17,Y,4,1
14013,57756,27,43000,RENT,11.0,MEDICAL,C,2500,12.84,0.06,N,9,0
14014,41107,30,34999,RENT,2.0,VENTURE,B,5000,11.58,0.15,N,9,0
14015,22533,25,42000,MORTGAGE,9.0,PERSONAL,B,10000,10.95,0.24,N,4,0
14016,29626,28,43000,RENT,12.0,DEBTCONSOLIDATION,B,16000,8.88,0.37,N,9,1
14017,32201,32,29000,RENT,9.0,DEBTCONSOLIDATION,B,10000,10.2,0.34,N,7,1
14018,56562,26,31200,RENT,6.0,PERSONAL,B,10000,9.91,0.32,N,4,1
14019,25724,24,49200,MORTGAGE,8.0,VENTURE,A,2500,7.74,0.05,N,3,0
14020,53265,22,45000,MORTGAGE,0.0,EDUCATION,A,6000,6.99,0.13,N,3,0
14021,7102,24,18000,RENT,1.0,VENTURE,D,5000,18.25,0.27,N,3,1
14022,16748,22,40000,RENT,5.0,EDUCATION,B,13200,11.71,0.33,N,4,1
14023,28861,29,65000,OWN,4.0,PERSONAL,A,8000,6.17,0.12,N,7,0
14024,19994,24,60000,MORTGAGE,8.0,PERSONAL,B,12000,10.99,0.2,N,2,0
14025,39899,27,83300,RENT,11.0,MEDICAL,D,5000,16.77,0.05,Y,10,1
14026,54354,40,62900,MORTGAGE,3.0,MEDICAL,D,15000,16.0,0.2,N,14,1
14027,7769,24,47000,RENT,1.0,EDUCATION,B,6000,9.99,0.13,N,2,0
14028,44749,22,30000,RENT,6.0,PERSONAL,D,8500,14.59,0.28,Y,3,1
14029,22039,36,29004,RENT,0.0,HOMEIMPROVEMENT,C,1500,12.87,0.05,Y,13,1
14030,34121,30,28685,RENT,1.0,HOMEIMPROVEMENT,D,5000,12.92,0.18,Y,5,1
14031,49512,29,75000,RENT,9.0,PERSONAL,A,6500,7.49,0.09,N,10,0
14032,26754,23,96000,MORTGAGE,7.0,VENTURE,D,25000,14.54,0.26,Y,4,1
14033,47530,27,55000,MORTGAGE,4.0,PERSONAL,A,10000,7.29,0.18,N,8,0
14034,9688,20,127000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,24250,15.31,0.19,N,4,1
14035,26039,43,78000,MORTGAGE,4.0,PERSONAL,A,10000,7.14,0.13,N,13,1
14036,24711,26,54000,RENT,5.0,HOMEIMPROVEMENT,E,19000,16.35,0.35,N,4,1
14037,45960,24,60000,RENT,0.0,PERSONAL,A,15000,7.9,0.25,N,2,0
14038,3376,24,118400,MORTGAGE,8.0,EDUCATION,C,12000,13.49,0.1,Y,4,0
14039,58592,27,67000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.96,0.37,N,6,1
14040,45340,27,62900,RENT,1.0,MEDICAL,D,16000,16.35,0.22,N,10,1
14041,55915,22,26400,MORTGAGE,0.0,PERSONAL,B,1000,11.71,0.04,N,2,1
14042,1923,25,78500,RENT,7.0,MEDICAL,B,12000,10.99,0.15,N,4,1
14043,1961,37,31417,RENT,2.0,PERSONAL,A,7000,6.62,0.22,N,17,0
14044,35150,22,110000,MORTGAGE,0.0,EDUCATION,E,12000,15.68,0.11,Y,4,0
14045,16991,23,32000,RENT,2.0,EDUCATION,B,15000,9.62,0.47,N,2,1
14046,5512,24,15000,RENT,1.0,DEBTCONSOLIDATION,C,3000,12.84,0.2,Y,2,1
14047,3248,28,34800,RENT,0.0,MEDICAL,E,10000,19.03,0.28,Y,9,1
14048,9464,22,35000,RENT,2.0,EDUCATION,B,18000,10.25,0.49,N,2,1
14049,19565,28,40000,RENT,2.0,EDUCATION,A,5000,8.49,0.13,N,10,0
14050,47422,22,40000,RENT,0.0,EDUCATION,B,8000,10.75,0.2,N,4,0
14051,53485,33,110000,OWN,2.0,VENTURE,C,4800,14.65,0.04,Y,5,0
14052,15813,27,39760,RENT,0.0,MEDICAL,C,14500,12.61,0.36,N,8,1
14053,5351,23,40000,RENT,0.0,VENTURE,A,4000,6.62,0.1,N,4,0
14054,23053,37,26000,RENT,1.0,MEDICAL,B,10000,10.99,0.38,N,12,1
14055,3325,23,73500,RENT,7.0,MEDICAL,C,9000,12.98,0.11,Y,3,1
14056,53308,34,50000,MORTGAGE,7.0,PERSONAL,A,5000,5.42,0.1,N,10,0
14057,31750,23,48000,RENT,0.0,EDUCATION,A,15000,6.92,0.31,N,4,1
14058,58440,28,72000,MORTGAGE,4.0,VENTURE,A,11200,5.79,0.16,N,8,0
14059,46746,28,40000,RENT,5.0,MEDICAL,B,5000,11.49,0.13,N,9,0
14060,7491,35,90000,MORTGAGE,5.0,MEDICAL,B,15000,10.25,0.17,N,5,0
14061,9726,25,25200,RENT,0.0,EDUCATION,A,10000,7.66,0.4,N,3,1
14062,31165,25,44000,RENT,7.0,HOMEIMPROVEMENT,C,9800,13.23,0.22,Y,2,1
14063,8884,27,40800,RENT,3.0,PERSONAL,B,3500,11.86,0.09,N,8,1
14064,28186,23,69000,MORTGAGE,5.0,PERSONAL,A,15000,6.62,0.22,N,3,0
14065,10153,26,50000,MORTGAGE,3.0,VENTURE,B,6000,10.99,0.12,N,3,0
14066,45920,24,30000,RENT,3.0,MEDICAL,B,10000,10.36,0.33,N,4,1
14067,28885,25,54000,RENT,2.0,MEDICAL,A,6000,8.07,0.11,N,2,0
14068,53950,29,57000,MORTGAGE,12.0,VENTURE,A,2400,5.99,0.04,N,10,0
14069,40729,26,122500,MORTGAGE,7.0,VENTURE,D,9100,15.62,0.07,Y,2,0
14070,31981,37,60000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,5000,11.86,0.08,N,12,0
14071,39643,21,30000,RENT,4.0,VENTURE,C,6000,12.99,0.2,N,4,0
14072,22192,23,60000,RENT,5.0,DEBTCONSOLIDATION,B,3000,11.71,0.05,N,3,0
14073,27586,35,40000,RENT,0.0,VENTURE,C,15000,13.11,0.38,N,10,1
14074,57049,29,42000,RENT,13.0,MEDICAL,D,2500,14.09,0.06,N,6,1
14075,42810,27,40000,RENT,3.0,MEDICAL,B,12000,12.18,0.3,N,8,0
14076,32943,29,30000,RENT,4.0,EDUCATION,C,10000,13.49,0.33,N,7,1
14077,45043,47,50000,RENT,4.0,PERSONAL,C,12000,13.79,0.24,N,16,0
14078,20748,27,78000,MORTGAGE,11.0,VENTURE,A,12000,6.62,0.15,N,10,0
14079,37520,36,52800,OWN,4.0,PERSONAL,B,2500,11.49,0.05,N,13,0
14080,42554,30,49000,RENT,6.0,HOMEIMPROVEMENT,B,8000,11.49,0.16,N,9,1
14081,16952,22,73000,MORTGAGE,6.0,EDUCATION,C,10000,13.22,0.14,Y,3,1
14082,10292,24,30000,RENT,1.0,MEDICAL,C,4000,13.98,0.13,N,4,1
14083,23256,24,50000,RENT,5.0,PERSONAL,A,3000,6.62,0.06,N,2,0
14084,15481,22,48000,MORTGAGE,0.0,EDUCATION,B,15000,11.83,0.31,N,3,1
14085,34017,26,19200,RENT,0.0,EDUCATION,C,5875,14.11,0.31,N,3,1
14086,50823,28,76500,MORTGAGE,12.0,MEDICAL,D,25000,15.33,0.27,Y,7,1
14087,23605,22,54000,MORTGAGE,4.0,MEDICAL,A,9000,6.62,0.17,N,4,0
14088,8934,23,60000,RENT,0.0,DEBTCONSOLIDATION,A,3000,6.99,0.05,N,4,0
14089,26558,30,56100,RENT,9.0,MEDICAL,C,16000,13.47,0.24,Y,10,1
14090,54315,24,80000,RENT,8.0,HOMEIMPROVEMENT,B,25000,10.99,0.31,N,3,1
14091,1197,25,120000,MORTGAGE,9.0,VENTURE,C,7000,12.99,0.06,N,4,0
14092,1873,28,60000,MORTGAGE,7.0,EDUCATION,A,12000,7.14,0.2,N,8,0
14093,1428,26,55000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,10000,9.88,0.18,N,3,0
14094,32390,23,60000,RENT,2.0,MEDICAL,C,12000,13.47,0.2,Y,4,0
14095,42175,22,69000,RENT,6.0,EDUCATION,B,20000,10.99,0.29,N,4,1
14096,36896,23,29000,RENT,3.0,EDUCATION,B,10000,11.99,0.34,N,3,1
14097,47589,22,55000,MORTGAGE,7.0,MEDICAL,D,10000,16.49,0.18,Y,3,1
14098,27414,22,75500,MORTGAGE,6.0,MEDICAL,B,7000,10.65,0.09,N,2,0
14099,26257,22,55000,RENT,7.0,VENTURE,A,10000,7.9,0.19,N,3,0
14100,8508,27,37000,RENT,0.0,DEBTCONSOLIDATION,F,15000,19.79,0.41,Y,10,1
14101,11500,24,30000,RENT,0.0,MEDICAL,D,8000,14.91,0.27,N,4,1
14102,44051,23,78000,RENT,7.0,EDUCATION,C,20000,13.85,0.26,N,3,0
14103,26446,36,24000,RENT,1.0,EDUCATION,C,1450,14.27,0.06,Y,14,1
14104,8972,26,30000,RENT,4.0,PERSONAL,B,9500,11.99,0.32,N,4,1
14105,18741,23,57000,MORTGAGE,3.0,EDUCATION,A,8000,6.03,0.14,N,2,0
14106,966,27,89000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,10000,7.49,0.11,N,8,0
14107,53175,27,65000,RENT,5.0,VENTURE,A,8000,5.79,0.12,N,7,0
14108,51890,24,78000,MORTGAGE,8.0,VENTURE,C,5500,12.87,0.07,Y,4,0
14109,1938,26,60000,MORTGAGE,10.0,PERSONAL,B,10000,12.21,0.17,N,3,1
14110,24853,25,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,9.32,0.08,N,2,0
14111,4013,25,64900,RENT,2.0,MEDICAL,A,10000,8.94,0.15,N,3,0
14112,53708,32,49000,MORTGAGE,2.0,MEDICAL,D,18250,15.99,0.37,Y,8,1
14113,40345,26,52000,MORTGAGE,7.0,VENTURE,C,4000,12.73,0.08,N,2,0
14114,38685,23,45000,RENT,4.0,VENTURE,A,7000,6.62,0.16,N,2,0
14115,47057,23,49000,RENT,6.0,MEDICAL,A,7000,7.9,0.14,N,4,1
14116,20770,22,36000,RENT,3.0,PERSONAL,B,12000,10.74,0.33,N,2,1
14117,41118,31,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,18000,7.88,0.38,N,6,0
14118,50616,26,66300,MORTGAGE,10.0,MEDICAL,D,10000,15.7,0.13,N,3,1
14119,14311,21,38000,RENT,2.0,EDUCATION,C,8000,13.61,0.21,N,3,0
14120,22484,34,32000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.99,0.47,N,6,1
14121,3965,32,95800,RENT,1.0,EDUCATION,B,22000,12.53,0.23,N,6,0
14122,52024,27,75000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,10000,13.48,0.13,Y,6,0
14123,16988,27,86000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,5000,14.59,0.05,N,7,1
14124,26836,22,27000,RENT,0.0,HOMEIMPROVEMENT,D,2925,15.62,0.11,Y,2,1
14125,27290,27,62900,MORTGAGE,3.0,MEDICAL,E,12000,16.35,0.16,Y,8,1
14126,10382,31,30000,RENT,6.0,PERSONAL,B,10000,10.74,0.33,N,5,1
14127,57188,25,30000,RENT,2.0,HOMEIMPROVEMENT,C,2400,13.22,0.08,Y,2,1
14128,43244,27,59619,RENT,2.0,VENTURE,D,10000,15.05,0.17,Y,8,1
14129,48803,24,14400,RENT,2.0,DEBTCONSOLIDATION,D,6000,15.58,0.04,N,4,1
14130,39160,21,15600,RENT,2.0,PERSONAL,C,3600,11.66,0.21,Y,2,1
14131,35501,33,44400,MORTGAGE,3.0,EDUCATION,B,15000,10.62,0.34,N,6,1
14132,52920,50,51160,RENT,1.0,MEDICAL,B,9000,9.76,0.18,N,14,0
14133,10491,33,86000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0.23,N,5,1
14134,43984,26,61000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20500,10.99,0.32,N,3,1
14135,16329,22,32400,RENT,0.0,VENTURE,D,7500,13.24,0.23,N,2,1
14136,24051,24,49000,RENT,5.0,PERSONAL,B,12000,9.99,0.24,N,3,1
14137,1518,29,49000,RENT,0.0,MEDICAL,D,10000,16.89,0.2,Y,8,1
14138,9244,21,47000,OWN,5.0,VENTURE,B,5000,11.12,0.11,N,3,0
14139,20467,27,110000,RENT,6.0,VENTURE,C,15000,12.68,0.14,N,6,0
14140,27034,22,28800,RENT,3.0,DEBTCONSOLIDATION,A,5675,7.9,0.2,N,3,0
14141,36660,25,62393,RENT,6.0,MEDICAL,D,25000,15.65,0.39,Y,4,1
14142,40163,25,39000,RENT,0.0,MEDICAL,D,7000,15.62,0.18,N,3,1
14143,4163,28,39996,RENT,2.0,VENTURE,C,12000,13.48,0.3,N,7,0
14144,57169,22,54000,MORTGAGE,4.0,PERSONAL,D,8000,14.09,0.15,Y,3,1
14145,40849,28,75000,MORTGAGE,5.0,PERSONAL,A,10250,7.88,0.14,N,10,0
14146,32481,22,49000,RENT,1.0,VENTURE,E,17500,16.45,0.36,N,4,1
14147,29456,26,108000,RENT,0.0,HOMEIMPROVEMENT,D,5000,14.61,0.05,N,2,1
14148,25583,22,60000,RENT,3.0,VENTURE,A,17000,7.88,0.27,N,2,1
14149,49506,22,32400,RENT,3.0,DEBTCONSOLIDATION,A,10000,7.66,0.31,N,3,1
14150,3771,25,93000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,7500,16.07,0.08,Y,2,1
14151,40171,23,32000,RENT,0.0,EDUCATION,B,12000,10.36,0.38,N,2,1
14152,1949,39,30000,RENT,0.0,MEDICAL,C,5000,13.92,0.17,N,13,0
14153,45394,24,44000,RENT,2.0,PERSONAL,A,8500,8.49,0.2,N,2,0
14154,29495,25,57500,RENT,1.0,DEBTCONSOLIDATION,B,8000,9.63,0.14,N,4,0
14155,20832,29,42000,RENT,9.0,DEBTCONSOLIDATION,A,18200,7.29,0.4,N,8,1
14156,11457,27,108000,RENT,2.0,VENTURE,D,8000,16.29,0.07,N,10,1
14157,9567,24,81000,MORTGAGE,8.0,PERSONAL,A,5500,7.9,0.07,N,4,0
14158,41467,22,29000,RENT,1.0,EDUCATION,C,8500,13.49,0.3,Y,3,1
14159,21204,33,42000,OWN,17.0,VENTURE,A,5000,8.49,0.12,N,10,0
14160,12987,29,65000,RENT,3.0,PERSONAL,B,10000,10.37,0.15,N,5,0
14161,5750,22,91800,RENT,0.0,MEDICAL,D,16000,14.54,0.16,Y,3,1
14162,41559,25,78996,RENT,4.0,HOMEIMPROVEMENT,A,6000,7.51,0.08,N,4,1
14163,33269,51,71400,MORTGAGE,0.0,MEDICAL,E,15000,17.39,0.17,N,22,1
14164,15381,31,58800,RENT,0.0,PERSONAL,D,25000,14.09,0.43,N,10,1
14165,16347,25,30000,RENT,2.0,MEDICAL,D,10000,15.95,0.33,N,2,1
14166,44705,25,59000,MORTGAGE,7.0,PERSONAL,C,8000,15.27,0.14,N,3,1
14167,15228,22,30000,RENT,0.0,EDUCATION,A,13000,6.54,0.43,N,4,1
14168,5365,29,36000,RENT,5.0,VENTURE,C,15000,13.85,0.42,N,6,1
14169,27007,31,135000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,16000,10.99,0.12,N,8,0
14170,18195,48,55250,RENT,0.0,MEDICAL,D,14000,14.84,0.21,N,12,1
14171,39781,27,34000,RENT,10.0,DEBTCONSOLIDATION,A,7500,8.9,0.22,N,8,1
14172,22173,23,69000,RENT,7.0,EDUCATION,A,4500,8.94,0.07,N,2,1
14173,19608,30,28000,RENT,3.0,HOMEIMPROVEMENT,D,10000,15.65,0.34,N,9,1
14174,22126,42,98000,MORTGAGE,26.0,DEBTCONSOLIDATION,D,15000,16.29,0.15,N,14,1
14175,39049,26,80000,MORTGAGE,0.0,EDUCATION,B,10000,11.26,0.13,N,4,0
14176,57450,23,24000,RENT,0.0,PERSONAL,B,5000,10.95,0.21,N,4,0
14177,56733,29,114000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,15000,9.63,0.13,N,9,0
14178,7530,31,69000,MORTGAGE,16.0,EDUCATION,C,7700,12.68,0.11,Y,5,0
14179,11020,29,49500,RENT,0.0,MEDICAL,B,10000,10.36,0.2,N,5,0
14180,12160,23,56525,MORTGAGE,4.0,MEDICAL,D,10000,15.95,0.18,N,4,1
14181,16044,41,54000,RENT,4.0,HOMEIMPROVEMENT,C,10000,13.49,0.19,N,12,1
14182,37550,23,30000,RENT,2.0,EDUCATION,D,6000,14.91,0.2,Y,4,1
14183,25251,34,100000,RENT,14.0,PERSONAL,E,10000,16.4,0.1,Y,7,0
14184,2469,23,50004,RENT,5.0,MEDICAL,B,15000,11.49,0.3,N,2,0
14185,25650,22,38500,RENT,2.0,PERSONAL,B,12000,10.71,0.32,N,2,1
14186,51886,37,110000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,12000,9.99,0.11,N,17,0
14187,5910,27,74800,MORTGAGE,11.0,MEDICAL,E,20000,16.45,0.23,Y,7,1
14188,25499,73,42000,RENT,7.0,PERSONAL,D,13750,14.96,0.32,N,24,1
14189,5579,27,48000,RENT,3.0,MEDICAL,C,5000,13.48,0.1,Y,5,0
14190,5488,35,31100,MORTGAGE,16.0,MEDICAL,D,3000,14.59,0.1,N,9,1
14191,18701,29,35000,RENT,0.0,MEDICAL,C,12000,12.84,0.34,N,7,1
14192,21568,23,38004,RENT,2.0,DEBTCONSOLIDATION,A,4500,6.91,0.12,N,2,0
14193,19561,24,54000,RENT,3.0,PERSONAL,A,6000,8.94,0.11,N,2,1
14194,49530,25,72000,MORTGAGE,3.0,MEDICAL,A,16000,6.03,0.21,N,2,0
14195,21923,25,57000,RENT,1.0,HOMEIMPROVEMENT,B,20000,11.83,0.36,N,4,1
14196,43845,27,66300,MORTGAGE,11.0,MEDICAL,D,17000,14.83,0.22,Y,9,1
14197,23532,26,40000,RENT,5.0,MEDICAL,B,16000,11.71,0.4,N,2,1
14198,3909,24,98600,MORTGAGE,8.0,MEDICAL,D,12750,16.29,0.13,N,3,1
14199,29322,23,70000,RENT,4.0,PERSONAL,C,20000,13.61,0.29,Y,3,1
14200,47200,29,89523,RENT,13.0,VENTURE,B,3000,10.65,0.03,N,6,0
14201,57175,24,59000,MORTGAGE,1.0,EDUCATION,E,12000,16.0,0.2,N,4,1
14202,7524,23,65000,RENT,7.0,PERSONAL,B,9000,10.65,0.14,N,3,0
14203,26611,25,45000,RENT,9.0,DEBTCONSOLIDATION,D,5000,15.33,0.11,Y,2,1
14204,5219,27,46800,RENT,8.0,PERSONAL,B,12800,10.38,0.27,N,7,1
14205,50304,33,15000,RENT,3.0,VENTURE,C,3000,13.16,0.2,Y,9,1
14206,46707,22,30000,RENT,0.0,MEDICAL,C,10400,13.48,0.35,N,4,1
14207,27232,39,54000,RENT,0.0,PERSONAL,C,4000,13.23,0.07,N,12,1
14208,20558,29,66300,MORTGAGE,6.0,MEDICAL,B,9600,11.71,0.13,N,10,1
14209,9953,49,38400,RENT,4.0,MEDICAL,B,3000,9.91,0.08,N,17,0
14210,20371,29,39000,OWN,7.0,VENTURE,B,10000,10.0,0.26,N,7,0
14211,1352,28,48000,RENT,3.0,PERSONAL,C,8000,13.48,0.17,Y,9,0
14212,10007,25,36000,RENT,2.0,MEDICAL,D,15000,14.59,0.42,N,2,1
14213,39404,26,78000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,18000,15.95,0.23,Y,3,0
14214,4507,24,34000,RENT,6.0,DEBTCONSOLIDATION,A,11000,6.62,0.32,N,4,1
14215,20739,23,50000,MORTGAGE,3.0,MEDICAL,C,8000,12.99,0.16,N,3,0
14216,12899,22,50000,RENT,0.0,PERSONAL,A,12500,7.29,0.25,N,3,0
14217,7009,33,25000,RENT,3.0,MEDICAL,A,7100,7.88,0.28,N,8,0
14218,936,24,54000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,5.42,0.11,N,2,0
14219,54508,28,48500,RENT,7.0,MEDICAL,B,6000,10.65,0.12,N,5,0
14220,4759,33,44000,RENT,2.0,DEBTCONSOLIDATION,B,14000,11.49,0.32,N,8,1
14221,51487,34,34000,RENT,2.0,VENTURE,C,9600,13.22,0.28,Y,6,0
14222,58538,27,40000,RENT,1.0,MEDICAL,C,6000,12.73,0.15,N,9,0
14223,14493,21,90636,OWN,5.0,VENTURE,B,12000,11.49,0.13,N,4,0
14224,1603,21,70000,RENT,1.0,DEBTCONSOLIDATION,A,9800,7.29,0.14,N,3,0
14225,10107,52,34000,RENT,1.0,DEBTCONSOLIDATION,B,5000,10.99,0.15,N,18,1
14226,33922,22,30000,RENT,0.0,DEBTCONSOLIDATION,A,5000,8.0,0.17,N,4,0
14227,30558,27,32000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,15000,11.48,0.46,N,5,1
14228,51599,31,120000,RENT,4.0,PERSONAL,B,15000,10.99,0.13,N,5,0
14229,45400,22,33948,RENT,4.0,MEDICAL,C,10000,12.84,0.29,N,3,1
14230,8091,22,35000,RENT,1.0,EDUCATION,B,15000,11.14,0.43,N,2,1
14231,53873,30,77940,MORTGAGE,6.0,DEBTCONSOLIDATION,D,20000,14.74,0.26,N,7,1
14232,29865,25,30000,RENT,3.0,DEBTCONSOLIDATION,C,4500,12.73,0.15,N,4,0
14233,53354,27,50000,OWN,11.0,PERSONAL,C,2000,15.27,0.04,Y,8,0
14234,29784,41,80000,MORTGAGE,2.0,MEDICAL,A,5000,7.14,0.06,N,14,0
14235,16954,76,30000,RENT,2.0,HOMEIMPROVEMENT,D,6500,16.77,0.21,N,24,1
14236,44980,26,31000,RENT,5.0,HOMEIMPROVEMENT,A,8875,7.66,0.29,N,3,1
14237,31854,27,24000,RENT,0.0,EDUCATION,C,8500,11.34,0.35,N,7,1
14238,15029,22,60000,RENT,3.0,EDUCATION,C,7000,13.98,0.12,N,4,0
14239,7539,24,48000,MORTGAGE,7.0,PERSONAL,B,8000,11.11,0.17,N,3,0
14240,21164,28,36000,RENT,12.0,VENTURE,E,11200,19.42,0.31,Y,7,1
14241,4813,35,62496,MORTGAGE,4.0,PERSONAL,D,8000,16.77,0.13,N,10,0
14242,42503,27,122000,RENT,3.0,PERSONAL,C,10000,13.49,0.08,Y,10,0
14243,48293,27,50000,RENT,0.0,HOMEIMPROVEMENT,B,7000,10.59,0.14,N,5,0
14244,31275,28,44000,MORTGAGE,12.0,PERSONAL,B,5000,11.49,0.11,N,10,0
14245,26938,42,60000,RENT,1.0,EDUCATION,B,15000,11.12,0.25,N,13,0
14246,47916,26,48000,RENT,1.0,PERSONAL,B,15000,11.71,0.31,N,2,1
14247,37915,31,39000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,5000,10.99,0.13,N,10,0
14248,22060,22,54996,RENT,0.0,EDUCATION,B,10000,10.25,0.18,N,4,0
14249,24408,27,30000,RENT,3.0,DEBTCONSOLIDATION,B,14000,12.69,0.48,N,8,1
14250,15350,32,78000,RENT,16.0,HOMEIMPROVEMENT,C,6000,13.98,0.08,Y,7,1
14251,34853,29,43200,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5000,6.91,0.12,N,6,1
14252,8013,24,43000,RENT,5.0,MEDICAL,D,15000,15.65,0.35,Y,2,1
14253,3417,32,62000,MORTGAGE,3.0,PERSONAL,B,14500,11.49,0.23,N,7,0
14254,39208,22,66800,RENT,3.0,DEBTCONSOLIDATION,D,9300,15.62,0.14,Y,3,1
14255,36354,26,29004,MORTGAGE,7.0,EDUCATION,D,9000,14.11,0.31,N,2,1
14256,49361,25,48000,RENT,0.0,MEDICAL,E,13000,15.68,0.27,Y,2,1
14257,33250,28,72000,RENT,4.0,PERSONAL,B,6000,11.99,0.08,N,10,0
14258,55163,27,50000,RENT,0.0,DEBTCONSOLIDATION,C,2400,13.49,0.05,N,9,0
14259,50374,25,30000,RENT,10.0,EDUCATION,A,12000,6.62,0.4,N,3,1
14260,51490,21,26400,OWN,4.0,VENTURE,C,3825,13.72,0.15,Y,4,0
14261,47746,24,72000,RENT,9.0,PERSONAL,B,30750,11.83,0.51,N,2,1
14262,55037,26,51500,RENT,1.0,VENTURE,D,6000,16.77,0.11,N,4,1
14263,51975,24,62000,RENT,3.0,EDUCATION,B,20000,11.48,0.32,N,3,1
14264,49876,29,51000,MORTGAGE,6.0,EDUCATION,C,12000,13.49,0.24,N,9,1
14265,55466,24,50000,OWN,8.0,VENTURE,A,3000,6.39,0.06,N,3,0
14266,27048,34,39672,RENT,18.0,DEBTCONSOLIDATION,D,16750,15.28,0.42,N,7,1
14267,17153,41,52000,RENT,0.0,HOMEIMPROVEMENT,B,12000,10.99,0.23,N,12,0
14268,22977,37,30000,RENT,7.0,EDUCATION,B,10000,9.25,0.33,N,17,1
14269,44352,25,57000,MORTGAGE,1.0,PERSONAL,C,9600,13.22,0.17,N,2,0
14270,15878,22,69000,RENT,4.0,HOMEIMPROVEMENT,D,10000,16.29,0.14,Y,3,1
14271,40993,25,60000,MORTGAGE,9.0,MEDICAL,A,6000,7.49,0.1,N,2,0
14272,25773,26,41000,RENT,8.0,DEBTCONSOLIDATION,A,15000,6.17,0.37,N,3,1
