person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,loan_status
30,52000,0,4,3,5000,14.657037965116077,0.1,1
28,33000,0,4,2,8500,12.246641711760152,0.26609109350897076,1
25,51915,1,2,1,3425,13.606246614317497,0.06,1
30,31943,0,2,2,14456,15.57984420041981,0.46122588744199755,1
27,66000,0,3,3,20000,16.846587131425608,0.3,1
21,24000,0,3,1,9154,8.07397401322909,0.3818134484126763,1
23,47000,0,0,1,20694,9.663955989520975,0.4465269393595824,1
22,19200,0,2,1,4000,15.417147635567893,0.21,1
31,36000,0,2,1,12283,10.762118497836882,0.34,1
23,70246,0,1,1,20000,15.027056316824291,0.25860951196908216,1
22,15973,0,1,3,5000,15.480197093867828,0.3011578033596451,1
23,44000,1,1,1,9599,13.990833671769723,0.21996625024370803,1
37,31169,1,4,1,2160,9.645480906132347,0.0715106657518894,1
39,39000,0,2,1,5000,13.74749734951408,0.13,1
21,50000,0,2,1,18000,8.899052706475427,0.36,1
27,48000,0,1,0,15000,11.811985676677844,0.31,1
22,24000,0,0,0,12185,9.822704126616522,0.5074119598091187,1
22,30000,0,2,0,12000,11.38509064805205,0.4,1
28,69000,1,3,1,15000,12.924595817832603,0.22,1
27,29000,0,3,3,6000,14.595646253150369,0.21,1
23,44000,0,2,3,3500,14.64426004215804,0.08,1
22,30000,0,4,2,10000,8.279932807635804,0.33,1
29,30000,0,4,0,10000,11.166204655219907,0.33,1
22,80000,0,3,3,25000,14.305044675871287,0.31,1
24,80230,1,4,3,20230,15.19910785629778,0.2557618139834692,1
26,66300,1,1,1,9600,13.525282311663139,0.12090084054304191,1
27,30000,0,1,0,9500,9.242531748529444,0.32,1
26,42000,0,1,3,6000,14.312173658041019,0.14,1
24,64000,2,4,1,12000,10.023570044767208,0.19,1
27,30000,0,1,3,3600,16.204603963677442,0.12,1
23,74000,1,3,1,7694,12.541756504193705,0.10388023161867536,1
24,95989,1,5,0,35000,12.133398230077253,0.3601088826400064,1
27,44000,2,3,0,15000,10.89901869095659,0.34,1
23,34000,0,2,0,6000,14.022318259998709,0.18,1
21,32000,0,3,2,15000,7.184980312590953,0.47,1
23,45000,0,0,2,10000,14.4871468474522,0.22,1
24,25000,0,1,0,8500,11.71,0.33732237647553265,1
25,62900,0,1,3,16000,15.934223024143334,0.22,1
25,25568,0,0,1,12000,8.381021106011495,0.47,1
32,45000,0,0,0,15000,9.399743104894316,0.33,1
27,78000,0,0,0,14000,11.15768023597935,0.18,1
27,32000,0,1,2,6000,15.220206506729147,0.19,1
30,32000,0,1,0,12000,12.984501465969526,0.38,1
24,45997,0,0,1,15000,8.263346060854987,0.33736933497066224,1
30,36000,0,4,0,12000,12.297077303829404,0.33,1
31,45998,1,0,2,10000,15.496456682751209,0.22,1
30,64440,1,0,0,15000,12.23598393745604,0.23,1
39,60000,0,2,2,5000,14.750031790309665,0.08,1
23,44000,0,1,3,3552,15.632779359634473,0.08,1
24,50866,0,1,1,20000,12.847359130888831,0.39,1
23,60000,0,2,0,24000,9.61082789766716,0.4138014736973805,1
26,30000,0,3,3,4000,14.814967875088662,0.13,1
27,46874,0,0,1,6000,13.143180482574277,0.13,1
22,51946,2,1,1,14965,11.809144267782678,0.26044786215085125,1
29,36000,0,4,2,5000,13.451455940891426,0.14,1
29,40000,0,1,2,14000,8.107603584627705,0.35204490061696414,1
30,40000,0,1,2,5000,7.160464951960028,0.13,1
23,35000,0,0,0,15000,10.029216904140624,0.43,1
23,33006,0,1,0,12345,12.074266991940744,0.37486218382036207,1
27,42000,0,2,0,15000,10.662009750408311,0.36,1
24,56000,0,4,3,20072,15.65,0.3621853263163559,1
27,44003,0,2,1,6000,14.483560959989225,0.14,1
29,32000,0,1,0,10000,10.356599667540769,0.31,1
29,70000,0,3,0,24376,11.16757384169497,0.347523853003513,1
33,18000,0,3,0,2248,14.118366074639239,0.12240061525149451,1
27,71780,0,1,2,19707,14.278843215149898,0.25804015310237616,1
23,69000,0,3,3,12000,14.143802726934178,0.17,1
26,40237,0,2,1,17570,13.032639884998991,0.437036309461554,1
30,50000,0,4,0,16000,10.291389627323841,0.32,1
22,60000,0,3,1,24000,13.043348824103923,0.4093332528617978,1
23,24000,0,3,0,8000,11.34762154262488,0.33,1
38,62900,2,1,2,10000,14.368125013459085,0.14387852817153596,1
26,54000,0,1,1,7500,13.868448464919897,0.14,1
36,40000,0,1,2,15000,8.889714883517492,0.38,1
25,108000,1,1,3,35000,16.17315553479969,0.32,1
24,25869,0,3,0,9000,10.790498814463419,0.35,1
24,45996,0,2,1,18000,12.726828087875615,0.3809590840010541,1
26,95134,0,3,3,20536,14.749014877165273,0.21805480937603286,1
26,78584,0,0,2,17721,15.655831298895409,0.20216546446621145,1
31,30000,0,3,0,11268,11.566196552297207,0.36,1
22,41011,1,4,1,5000,13.507222023223813,0.12,1
22,39764,1,2,2,7200,14.442284618464775,0.18,1
36,45000,0,2,1,15000,13.988895798960625,0.33,1
23,18000,0,3,0,7398,12.700600992160352,0.40992339230356123,1
24,36000,0,2,3,6323,15.626709799600684,0.1764729106757348,1
26,54000,1,5,1,3676,8.072310670476162,0.07,1
36,62900,0,0,1,12000,14.392710407204651,0.16,1
21,48503,0,1,1,15000,14.000619840163344,0.31,1
29,79262,0,4,2,14862,14.321418405086261,0.18770740476944792,1
24,34000,1,2,2,7553,14.5965263405783,0.22530893723151885,1
32,38909,0,1,0,3000,9.735291677158756,0.08,1
22,59000,0,4,1,8000,14.355838384886246,0.14,1
31,44000,0,2,3,7000,16.559086047996576,0.16,1
29,29000,0,1,3,5000,15.33,0.17,1
42,65838,0,0,0,22000,9.96499841768045,0.35676479895997354,1
34,54000,0,0,0,15000,10.611736916562817,0.28,1
26,18791,0,4,0,9940,12.898349007304308,0.477432801415775,1
23,32000,0,1,0,15000,9.437246716286502,0.47,1
32,32000,0,3,1,15000,8.726302170576474,0.47,1
23,42673,1,1,1,1500,15.573570510750733,0.04,1
33,54187,1,0,3,17000,15.747891713038602,0.3183325599177559,1
27,24670,0,1,3,1447,15.056769707149074,0.0582376446573246,1
24,32000,0,1,1,13693,13.202446511116317,0.42290761321640163,1
23,74882,0,1,0,25000,10.96707288387163,0.3006658265038338,1
28,119058,0,3,0,25000,11.863727420419725,0.21,1
21,37000,0,1,1,14000,13.648955166371577,0.3765540458826813,1
28,36000,0,0,0,3481,12.168425593742013,0.09924410170440022,1
39,56100,2,1,3,6000,14.75132484469513,0.09,1
25,42000,1,2,3,15000,17.480452858734857,0.36,1
22,39000,0,1,2,10000,14.04063675396941,0.26,1
24,60000,0,2,3,8000,16.307744480045905,0.13,1
27,91848,1,1,2,35000,16.616630393300746,0.34096257075334263,1
28,70000,0,0,0,25000,11.027069855447332,0.36,1
23,35384,0,1,2,6000,13.888191631185828,0.17,1
25,48000,1,2,2,6000,15.789641601598635,0.13,1
40,35048,1,1,3,4000,16.174663726424125,0.11,1
23,95976,1,2,3,25000,14.4837774873537,0.26468520938719153,1
23,40000,0,0,1,18000,8.938224837593998,0.4619738114783156,1
30,24000,0,4,3,6000,16.26790198006077,0.25,1
22,30000,0,4,1,10000,13.52383688598223,0.33,1
23,60000,0,1,0,20000,11.096608232859234,0.33,1
32,25000,0,2,0,9450,11.869605792076518,0.3757998475769338,1
28,39000,0,1,3,10000,15.681143766265594,0.26,1
37,40000,0,1,1,15000,10.79114127078062,0.38,1
37,36819,0,2,0,12000,10.301445634225367,0.32819593774277284,1
26,96511,0,2,3,6729,15.294584166345587,0.0697227775637239,1
24,46820,1,1,0,12000,11.177200726133846,0.25795064080685387,1
22,36000,0,1,3,4977,15.073491390591824,0.14,1
22,24996,0,3,1,8500,12.904688050643362,0.33167359887459197,1
26,76345,0,2,2,18000,14.207175130701543,0.23598991118107693,1
30,17649,0,4,1,7405,12.718983779912651,0.42,1
30,30000,0,5,0,5000,12.432879440614538,0.17,1
30,44000,1,0,2,7500,14.526379378971185,0.17527286416496685,1
33,54000,0,2,0,4000,11.737513080924012,0.07,1
27,32000,0,1,2,12000,7.511902044193716,0.38,1
24,54000,0,1,3,6000,15.965019753047207,0.11,1
25,36687,0,0,0,8500,11.04971679909092,0.23,1
24,32000,0,1,0,9000,11.334968231332072,0.28,1
28,97495,1,3,3,4638,15.829705477945797,0.04482920896599347,1
28,83843,2,4,3,16000,15.191016864544308,0.19714620435329833,1
25,33000,0,1,1,8000,14.13521397190955,0.24,1
23,69000,0,2,3,8517,16.218561820651686,0.1205863478575047,1
30,55000,0,0,0,18090,9.5932816260858,0.3254798758125754,1
24,98000,0,4,1,5090,8.270802052687916,0.05090035745880227,1
22,30000,0,3,0,14500,11.991472785367565,0.4709473843297776,1
28,65000,0,1,0,20000,11.93034075164504,0.31,1
53,69817,0,1,3,25000,16.151852825799168,0.36772038273522295,1
23,30000,0,4,1,9600,14.31242456717599,0.32,1
29,28889,0,1,1,12000,8.948449266998256,0.4155124637938515,1
22,48997,0,1,3,10866,16.3112980379863,0.21332014259947493,1
33,34024,0,4,1,6412,14.084741639630625,0.19,1
30,30754,0,4,3,7000,14.239853937471933,0.23545897159175957,1
24,40000,0,0,2,15000,7.894163055472166,0.38,1
26,129645,0,0,2,30000,16.22018060518031,0.23,1
29,46000,0,2,2,10000,14.804941286869651,0.22,1
24,46332,0,4,0,14450,10.849974231550213,0.31334666487739,1
22,98000,0,5,3,20000,14.96,0.2,1
23,42000,0,3,3,10000,15.139276730156755,0.24,1
24,74000,0,2,1,25000,14.02865004081745,0.3528825786816547,1
24,44531,1,4,0,15000,11.58720709667054,0.34,1
49,171914,1,2,2,20531,15.218394502964468,0.12106354557951626,1
27,92364,0,2,2,10000,15.044871334018584,0.09941054366037946,1
25,52000,0,3,3,5000,15.765808784853617,0.1,1
22,29000,0,2,2,6000,16.49958965313725,0.21,1
24,36000,0,0,0,15000,10.540678147000326,0.42133383247827505,1
23,62900,1,1,3,20000,17.062802516225357,0.27,1
24,58650,1,0,1,5000,7.49979365933051,0.07,1
30,69000,2,4,3,15000,14.96,0.22,1
42,69000,0,4,0,4000,10.279253570144578,0.06,1
24,98000,0,3,3,18091,17.27895802680551,0.18091392570530446,1
28,15719,1,3,4,5000,17.366309055887083,0.3139884969788237,1
24,75278,0,3,1,24000,13.594454396800359,0.323312539570961,1
29,54000,0,2,0,10000,10.403949311742165,0.19,1
33,91800,2,3,2,25000,15.647553396910393,0.23,1
22,34000,0,2,2,12000,15.589218328807888,0.35,1
24,33997,0,3,0,1541,12.93467350516171,0.04419481919106377,1
22,12000,0,3,1,2208,13.320332008504435,0.18562566485467724,1
24,36047,1,3,0,9000,12.366988948939106,0.25,1
31,66000,0,1,3,25000,15.560431603647935,0.38,1
22,62989,0,3,0,15000,11.399548805285187,0.2379367818373542,1
21,19046,0,2,2,3500,14.607348684544695,0.18,1
24,60783,0,2,2,18000,15.153915713392662,0.28378136305701535,1
27,51075,0,0,2,8825,14.949639792824042,0.17,1
21,40222,0,0,3,4915,16.290397767439018,0.1257592976945412,1
28,58934,0,2,0,23993,11.19241310045042,0.4065794609247175,1
24,55000,0,0,1,18000,8.681603095207768,0.3207664123808311,1
23,29000,0,1,0,10000,9.402327315358995,0.34,1
28,38000,0,0,0,12000,12.99615704704515,0.32,1
24,54000,1,4,3,12000,16.004857323563307,0.22,1
29,55000,2,1,4,10000,17.519770052378256,0.18,1
25,37078,0,3,2,13000,13.285918436562598,0.3539346068447591,1
22,109157,2,3,0,23170,12.760342385121172,0.19255017709020528,1
26,32000,0,4,3,11000,16.076679131591842,0.34901683140860373,1
29,42000,0,2,3,7587,16.20651884091193,0.18,1
25,51714,0,4,0,5000,13.55130397761859,0.09286147500869964,1
26,138000,0,5,3,35000,15.256679039211425,0.25,1
23,72475,0,4,2,25000,14.530509091727868,0.29100946655070226,1
36,43000,0,1,0,13609,11.64620343706219,0.32731064165138446,1
27,48000,0,0,0,15000,12.101903908893636,0.31,1
32,48000,0,0,0,15000,12.585969838424354,0.31,1
29,77970,0,4,1,20000,13.069426593255795,0.26,1
22,67000,0,3,0,25000,11.77719668180078,0.37,1
26,54000,0,1,1,8500,12.443726630393785,0.16,1
22,35004,0,4,3,9591,16.99946187893916,0.27,1
27,88926,0,1,3,5721,14.857506482728045,0.06721333450491693,1
27,40000,0,3,0,15000,10.792676242098258,0.38,1
24,32000,0,4,3,5000,14.654138578124199,0.16,1
31,42000,0,3,0,3000,10.805941727356938,0.07,1
22,39000,0,1,3,15000,13.775459223719698,0.38,1
22,70550,0,1,3,9758,16.244206655473036,0.11517620784837648,1
21,26400,0,4,3,5000,14.880224110882489,0.19,1
30,44002,0,3,1,15000,9.679062834581078,0.34,1
22,71212,0,1,3,12111,15.114536689533741,0.17111177474484707,1
22,59603,0,1,0,18000,10.438609380254311,0.2958626641971415,1
23,32000,0,0,0,12000,9.836891664489603,0.38,1
23,14400,0,0,0,3000,12.15998431577674,0.21,1
23,36000,0,1,0,15000,11.707698841540019,0.42,1
24,18000,0,2,1,5572,13.52860462447699,0.32312124548684695,1
24,51998,0,3,1,25000,12.079862487496461,0.48,1
24,54596,0,3,3,5000,15.922577189062126,0.08327606246528609,1
33,59000,0,2,3,3704,15.447871061756384,0.06260801421581236,1
23,54000,2,4,1,6500,13.758619777358664,0.12,1
22,78000,0,3,0,25000,12.227686717974427,0.32,1
25,28800,0,1,2,9000,9.813616170806096,0.31,1
23,30000,0,3,3,8887,17.50550164717857,0.3,1
24,27000,0,3,2,8540,11.623517918476637,0.3159969519709305,1
30,44000,1,3,1,12000,11.834192588976345,0.27,1
25,92073,2,1,3,20000,14.50252042160265,0.1915185864858089,1
29,58000,2,4,3,25000,14.748211877994958,0.42555262244598,1
26,74480,0,2,0,30000,11.05483929919925,0.39449163669872467,1
27,36000,0,1,0,5000,10.986532248264114,0.14,1
25,44000,0,4,2,7000,14.814871279586088,0.16,1
24,25000,0,1,1,3085,12.86419532578196,0.12341102455151777,1
24,24000,0,3,2,1961,14.620293952373196,0.07807507808875787,1
27,44000,0,3,1,4000,14.677701018346426,0.09,1
43,58025,0,0,3,8011,16.148473759670082,0.13920125499250355,1
28,40000,0,0,0,14000,9.58987285138646,0.35,1
39,100070,2,0,3,25000,12.940524947232602,0.25,1
33,30000,0,1,2,10000,8.973007112067645,0.33,1
23,42000,0,3,2,20000,14.142044163896607,0.48,1
25,45119,0,2,0,18000,13.301822678656258,0.40411080227989155,1
23,38732,0,2,0,3000,11.150090144214575,0.08,1
35,54996,0,0,0,20000,11.644357602794726,0.36,1
33,33600,0,2,2,12000,12.797310196431752,0.36,1
34,30000,0,0,0,12000,10.791262983416265,0.4,1
34,30749,0,2,0,11399,12.13610940286853,0.3865653459760963,1
21,34000,0,2,0,5076,11.71,0.15,1
22,34000,0,0,3,5500,16.733065308014744,0.16,1
26,33998,1,1,1,4000,13.602738271692807,0.12,1
24,33000,0,4,0,7500,10.437119399120483,0.23,1
35,52000,0,1,1,18000,13.760348348408263,0.334846035221175,1
22,33627,0,2,0,12000,11.568030233181148,0.36,1
22,72000,1,0,2,13000,15.552120309419866,0.17,1
23,98000,0,0,1,5872,16.001965848901914,0.058728307609032915,1
27,28800,0,3,2,5000,14.341946649649403,0.17,1
22,32000,0,2,1,4500,15.780593336795238,0.14,1
22,38000,0,3,0,12500,12.623057959126516,0.3247581013532218,1
24,30000,0,1,1,4000,14.059954218158017,0.13,1
33,44973,0,1,0,7000,12.002722573106972,0.1571688926390642,1
26,37444,0,1,0,15000,9.88,0.4,1
23,29000,0,0,0,10000,11.921055139246006,0.34,1
35,59003,0,1,0,20000,12.796851768436463,0.34,1
25,69000,0,4,0,25000,10.685011119724479,0.36,1
23,56000,1,1,1,15000,13.89900188597133,0.27,1
27,58650,0,1,3,20000,15.816708091892293,0.2849380544587411,1
23,44000,0,1,3,12000,14.260127742983634,0.27,1
29,29000,0,1,3,5000,15.33,0.17,1
28,27996,0,2,3,1933,16.777561574121023,0.06733910692981304,1
25,42000,0,4,3,10000,14.769107784535562,0.24,1
24,97957,0,3,3,17767,16.775478635700505,0.18,1
37,55326,2,2,2,2468,14.289548586798066,0.04,1
25,70000,0,1,3,5000,15.142143043246161,0.06225492578750662,1
25,142863,2,1,1,5873,7.956066690782597,0.04684960659530112,1
24,47660,0,4,3,4000,15.085703887465183,0.08339740236392384,1
29,43513,0,0,2,15000,15.38923151148833,0.34924850579679634,1
27,68000,0,2,1,24000,12.447130080968783,0.33609139333170873,1
24,148348,0,3,2,15000,10.053227916669378,0.1,1
25,46000,0,3,3,10000,14.875168529416538,0.22,1
23,33000,0,2,0,10000,10.044591253095714,0.3,1
26,54000,0,1,4,20000,16.001898238513405,0.37,1
33,32000,0,1,2,7433,14.622254155272548,0.23,1
23,62900,1,1,1,10000,12.046191452147,0.1509882179992097,1
45,75000,0,2,1,20000,13.663012211356538,0.27,1
22,33077,0,2,1,11500,13.401625157237484,0.3451537338248565,1
26,49000,1,0,2,4089,10.178112581069772,0.08448878545383941,1
25,70550,0,1,2,14693,12.629589476791772,0.1946699286163465,1
22,36000,0,2,3,16177,15.657501323076845,0.4471182515891301,1
23,39000,0,4,3,8543,16.585696386697734,0.22478710683901992,1
26,108000,0,4,3,10000,14.962036136383205,0.09027976417410324,1
24,69000,0,4,0,10000,11.705820418165086,0.14,1
22,44001,0,0,3,10000,14.963302469765102,0.23,1
27,55000,0,1,0,20000,12.71629366841195,0.36,1
37,44000,0,2,3,16000,12.942783609141733,0.36995452373424803,1
33,20749,0,1,3,3200,16.790409302618393,0.1562531976767062,1
23,73161,0,2,3,5000,16.89566772497132,0.07,1
23,29000,0,1,3,10000,14.900200051212554,0.34,1
23,54000,2,0,1,5000,13.631544853925835,0.09,1
30,37882,0,2,3,4939,16.237720213241207,0.13,1
29,45000,0,1,0,16000,12.073630924318612,0.36,1
28,74000,0,3,3,16000,16.779862117904774,0.22,1
26,25000,0,4,2,3096,16.113812763388708,0.12385602385692418,1
21,30000,0,2,2,14000,14.878947626994478,0.47,1
26,75276,0,1,0,3166,12.709403748991813,0.042766937496122356,1
25,33000,1,4,1,2500,13.785123436123575,0.07218609952684131,1
25,42000,1,4,3,3183,16.70262679677832,0.07919839933680645,1
23,56000,0,2,3,10000,14.844258298964867,0.18,1
25,33000,0,2,1,3000,14.107481431231777,0.09,1
31,65000,0,2,0,22000,12.017416753190153,0.33518415053626666,1
26,24000,0,2,0,8000,13.033127659128898,0.33,1
24,54000,2,5,2,8000,14.800780059510478,0.15,1
23,74000,1,1,1,25000,13.157066293371155,0.34680882434404986,1
27,18000,0,4,3,5732,17.58305104953004,0.352205391220723,1
23,18000,0,3,1,4000,14.314606416152944,0.22,1
27,149854,0,4,3,25000,15.812737435662898,0.1662902009638621,1
33,42000,0,3,3,5000,14.618857853789176,0.12,1
24,30000,1,4,0,8000,11.869847140407142,0.27,1
23,72000,0,0,2,2868,7.864633751687716,0.038115386861670444,1
37,39867,2,3,0,3567,12.502890328432567,0.09,1
25,48168,0,1,3,1415,15.139655893432554,0.02830837936919709,1
24,88000,0,5,1,14299,15.4345517185986,0.15987804256580113,1
26,75678,0,0,3,19118,16.135404446601385,0.2567792593041955,1
23,24998,0,0,0,5000,11.062337636455107,0.2,1
23,65000,0,3,3,20000,15.56692705231902,0.31,1
22,69477,0,1,3,11454,14.315215167366746,0.16317529795858346,1
25,56988,1,5,1,9013,14.644687784966354,0.16023096587102809,1
31,77908,1,1,1,15000,12.760194198709481,0.19,1
25,39000,2,1,3,3000,15.337470966068343,0.08,1
38,51000,0,1,3,9502,15.817915759834623,0.19005773781850738,1
24,54000,0,3,2,12000,14.93928409122167,0.22,1
27,49856,0,2,4,2500,15.896364306263042,0.05,1
22,26000,0,3,2,8000,7.5068044246063375,0.31,1
72,30000,0,5,3,6500,16.822071958388722,0.21064286368381138,1
25,72675,0,1,1,25000,13.218760791921465,0.3183668874661714,1
35,54000,2,2,1,15000,8.87417940399351,0.28,1
33,38000,1,2,3,6000,15.603109756034943,0.16,1
24,40000,0,0,0,15000,9.88,0.38,1
46,78000,2,2,1,10000,7.689396729380467,0.13,1
23,39000,0,3,3,8186,15.352244332212338,0.21467009147448246,1
28,18000,0,3,0,2248,12.796559141639735,0.12322906489817381,1
34,30000,0,0,0,12000,10.797965810875676,0.4,1
24,48000,0,1,0,20000,12.357700994561595,0.42,1
24,30000,0,2,0,15000,12.78635554501234,0.5,1
28,60000,0,4,1,20000,8.767093116795818,0.33,1
22,30000,0,1,2,12000,7.5427928585832635,0.4,1
23,38042,0,0,0,4021,11.247883459728994,0.10107244075880745,1
24,83623,1,4,1,5000,13.331793964606169,0.06,1
23,40000,0,0,0,14066,11.224010084293953,0.35,1
22,35281,0,2,3,6886,14.280209713625801,0.2,1
24,78000,0,3,3,6000,15.503644164842981,0.08,1
28,36000,0,1,0,12000,12.210605971419303,0.33,1
22,48000,0,1,0,15000,10.633503993863448,0.31,1
27,49000,2,4,4,14891,16.346749556611517,0.3078330377410112,1
31,59000,0,3,2,20000,15.511689201223028,0.34,1
22,30000,0,3,2,10000,7.51,0.33,1
24,28800,0,2,0,12250,10.70520910450445,0.42046387860660733,1
27,36000,0,3,0,12000,10.514821796320732,0.33,1
23,54000,1,3,1,7500,11.721287219453863,0.14,1
25,24000,0,1,1,4000,13.372867417572557,0.17,1
23,39907,0,3,2,2476,14.595924571443227,0.06,1
23,44000,0,2,1,10000,11.21073463495491,0.23,1
23,35000,0,3,0,12000,11.601100861236969,0.34,1
22,40000,0,1,0,14128,9.920775031795008,0.35,1
24,39796,0,1,1,2449,12.898794517343301,0.06,1
22,46000,1,2,3,9000,18.25780104557569,0.2,1
26,78000,0,5,2,8000,14.60588728465991,0.1,1
26,42000,1,1,0,15166,11.966008383703105,0.36,1
21,49000,0,4,3,3000,15.974487074178493,0.06,1
28,152655,2,1,2,23565,13.837689963402967,0.15426050656907458,1
22,32000,0,1,2,10000,7.622633450900867,0.31,1
25,30000,0,1,0,10000,12.209751916224457,0.33,1
25,40000,0,2,0,8000,9.195495049590868,0.2,1
27,45000,0,0,2,15000,7.604129620830452,0.33,1
29,96830,1,4,3,10000,15.744820596735911,0.1,1
23,45000,0,0,1,15000,14.18560072374547,0.33,1
23,40000,0,2,1,14138,7.489381234520264,0.35,1
24,62000,0,2,3,7421,15.522376416564297,0.12,1
23,100000,1,0,3,4578,15.302313714438029,0.037890786481515976,1
22,32400,0,3,0,10000,10.21074779093405,0.31,1
22,28000,0,1,0,12000,13.592563495346775,0.4261066867548665,1
31,52063,0,1,3,4000,17.231113234659382,0.07671363701681401,1
36,26000,0,0,0,8500,11.58679596504135,0.33,1
37,30000,0,2,0,8000,12.557693553981625,0.27,1
23,62345,1,3,2,5000,15.004264252612302,0.08,1
22,24000,0,1,2,9985,7.7688255391281515,0.418115687103867,1
26,65000,0,0,3,6927,14.79277911052201,0.10855157778198564,1
23,98000,0,4,3,20000,14.84567964810951,0.2,1
26,30000,0,4,0,10000,10.815734601897747,0.33,1
24,57969,1,2,0,23570,11.978331694451999,0.37564958438508683,1
25,45000,0,2,1,4000,14.353005758398508,0.09,1
29,35000,0,3,2,12000,7.869034557618655,0.34,1
26,30000,0,2,3,8446,16.803477835060896,0.2846869184509848,1
22,30000,0,3,0,10000,11.23683548432844,0.33,1
22,37159,0,1,2,10000,9.304432881717005,0.27,1
33,73000,1,3,2,3953,8.685686793949987,0.05,1
23,30000,0,0,2,10000,7.230587129529252,0.33,1
26,65124,0,3,2,5000,15.32778585996224,0.08,1
36,158002,0,3,3,7485,14.84,0.23479775065869438,1
22,59000,0,0,3,12726,15.498842178592628,0.21452631366398178,1
48,34000,0,4,2,5000,14.909844272208078,0.15,1
52,56400,0,4,3,2838,13.242623166261579,0.047307986526546476,1
25,30000,0,4,3,1964,14.824472830116902,0.06529682755678021,1
24,64000,0,4,1,15000,14.915945589671832,0.23,1
28,59000,0,1,1,12000,13.305835872407375,0.201584857717845,1
25,31055,1,4,2,8000,15.209085777438746,0.26279505429752165,1
24,30000,0,0,1,10000,13.972804950094133,0.33,1
23,65001,0,0,3,20000,15.317586917103801,0.31,1
29,14400,0,3,3,6290,15.99207205366571,0.26054560618728195,1
28,24148,0,3,1,3531,14.383509372955047,0.15,1
28,65000,0,3,2,20000,7.089966461946391,0.31,1
